0,0.3160000145435333,0.31228407710190215
1,0.3160000145435333,0.3134959830104436
2,0.3140000104904175,0.3171229928002771
3,0.31700000166893005,0.31988857354665867
4,0.3179999887943268,0.322416009201291
5,0.3149999976158142,0.32531004928241475
6,,0.3306776796428375
7,,0.33882073581266814
8,,0.3581078027723093
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,,
51,,
52,,
53,,
54,,
55,,
56,,
57,,
58,,
59,0.39800000190734863,
60,0.39399999380111694,
61,0.39100000262260437,
62,0.3869999945163727,
63,0.3840000033378601,
64,0.3799999952316284,
65,0.37700000405311584,
66,0.37400001287460327,
67,0.3709999918937683,
68,0.36899998784065247,
69,0.3659999966621399,
70,0.36399999260902405,
71,0.3619999885559082,
72,0.36000001430511475,
73,0.3580000102519989,
74,0.35600000619888306,
75,0.35499998927116394,
76,0.3529999852180481,
77,0.35199999809265137,
78,0.3499999940395355,
79,0.3490000069141388,
80,0.3479999899864197,
81,0.34700000286102295,
82,0.34599998593330383,
83,0.3449999988079071,
84,0.3440000116825104,
85,0.3440000116825104,
86,0.34299999475479126,
87,0.3440000116825104,
88,0.3449999988079071,
89,0.34599998593330383,
90,0.34700000286102295,
91,0.34700000286102295,
92,0.34700000286102295,
93,0.34700000286102295,
94,0.3479999899864197,
95,0.3479999899864197,
96,0.3479999899864197,
97,0.3479999899864197,
98,0.34700000286102295,
99,0.3440000116825104,
100,0.3440000116825104,
101,0.3449999988079071,
102,0.34700000286102295,
103,0.3490000069141388,
104,0.35100001096725464,
105,0.35199999809265137,
106,0.3529999852180481,
107,0.3540000021457672,
108,0.35600000619888306,
109,0.36000001430511475,
110,0.3630000054836273,
111,0.3659999966621399,
112,0.36899998784065247,
113,0.3709999918937683,
114,0.375,
115,0.3799999952316284,
116,0.3869999945163727,
117,0.39500001072883606,
118,0.39800000190734863,
119,,
120,,
121,,
122,,
123,,
124,,
125,,
126,,
127,,
128,,
129,,
130,,
131,,
132,,
133,,
134,,
135,,
136,,
137,,
138,,
139,,
140,,
141,,
142,,
143,,
144,,
145,,
146,,
147,,
148,,
149,,
150,,
151,,
152,,
153,,
154,,
155,,
156,,
157,,
158,,
159,,
160,,
161,,
162,,
163,,
164,,
165,,
166,,
167,,
168,,
169,,
170,,
171,,
172,,
173,,
174,,
175,,
176,,
177,,
178,,
179,,
180,,
181,,
182,,
183,,
184,,
185,,
186,,
187,,
188,,
189,,
190,,
191,,
192,,
193,,
194,,
195,,
196,,
197,,
198,,
199,,
200,,
201,,
202,,
203,,
204,,
205,,
206,,
207,,
208,,
209,,
210,,
211,,
212,,
213,,
214,,
215,,
216,,
217,,
218,,
219,,
220,,
221,,
222,,
223,,
224,,
225,,
226,,
227,,
228,,
229,,
230,,
231,,
232,,
233,,
234,,
235,,
236,,
237,,
238,,
239,,
240,,
241,,
242,,
243,,
244,,
245,,
246,,
247,,
248,,
249,,
250,,
251,,
252,,
253,,
254,,
255,,
256,,
257,,
258,,
259,,
260,,
261,,
262,,
263,,
264,,
265,,
266,,
267,,
268,,
269,,
270,,
271,,
272,,
273,,
274,,
275,,
276,,
277,,
278,,
279,,
280,,
281,,
282,,
283,,
284,,
285,,
286,,
287,,
288,,
289,,
290,,
291,,
292,,
293,,
294,,
295,,
296,,
297,,
298,,
299,,
300,,
301,,
302,,
303,,
304,,
305,,
306,,
307,,
308,,
309,,
310,,
311,,
312,,
313,,
314,,
315,,
316,,
317,,
318,,
319,,
320,,
321,,
322,,
323,,
324,,
325,,
326,,
327,,
328,,
329,,
330,,
331,,
332,,
333,,
334,,
335,,
336,,
337,,
338,,
339,,
340,,
341,,
342,,
343,,
344,,
345,,
346,,
347,,
348,,
349,,
350,,
351,,
352,0.33000001311302185,
353,0.33000001311302185,0.3230944284559338
354,0.3240000009536743,0.3173816552338846
355,0.3240000009536743,0.31482150388621016
356,0.2980000078678131,0.3123864745151801
357,0.30399999022483826,0.3100825533456723
358,0.3100000023841858,0.309877005422863
