0,0.11400000005960464,0.11248907925100715
1,0.11599999666213989,0.11311648936791655
2,0.11800000071525574,0.11378582370362346
3,0.12399999797344208,0.11449821124599044
4,0.12700000405311584,0.1152549041319908
5,0.13300000131130219,0.11605725253406461
6,0.13500000536441803,0.1169067109256588
7,0.1379999965429306,0.13356202786000565
8,0.14000000059604645,0.13633438284595892
9,0.1420000046491623,0.13926759079974804
10,0.14499999582767487,0.14237411087055818
11,0.1550000011920929,0.1456677658486036
353,0.11100000143051147,0.1110753110460979
354,0.11100000143051147,0.10955024283611631
355,0.11100000143051147,0.10994601158058667
356,0.1120000034570694,0.11037839449092457
357,0.1120000034570694,0.11084809039423905
358,0.1120000034570694,0.11135586583090545
