0,0.1340000033378601,0.13286319847017972
1,0.1340000033378601,0.13307853026305877
2,0.13300000131130219,0.13333524230528151
3,0.13300000131130219,0.13363373147462873
4,0.13300000131130219,0.13397446154245732
5,0.13300000131130219,0.13435796494850386
6,0.13300000131130219,0.13472405052628622
7,0.1340000033378601,0.1351061641055881
8,0.1340000033378601,0.13553185314539906
9,0.13500000536441803,0.13600179156846054
10,0.13600000739097595,0.13651672923473432
11,0.13600000739097595,0.1370774949226696
12,0.1379999965429306,0.13789021358094752
13,0.14000000059604645,0.139323281270452
14,0.1459999978542328,0.14070167338650186
15,0.15700000524520874,0.14145094600372332
344,0.12700000405311584,0.15572851651966502
345,0.1379999965429306,0.14070110575770345
346,0.13099999725818634,0.13318140258734648
347,0.13099999725818634,0.13229523134910043
348,0.13199999928474426,0.13217606649715544
349,0.13099999725818634,0.13211574635153917
350,0.13300000131130219,0.13291064247084322
351,0.13300000131130219,0.13275343702744322
352,0.13300000131130219,0.13260371895315767
353,0.13199999928474426,0.13249465188878073
354,0.13199999928474426,0.13242606920551864
355,0.13199999928474426,0.1323978662936418
356,0.13300000131130219,0.13241000017274
357,0.13300000131130219,0.1324624893317949
358,0.13300000131130219,0.1325554137979621
