ground_truth,1,G3,1.0,,,1,G3,1.0,,1,G3,1.0,,,1,G3,1.0,,1,G1,0.9,,,1,G1,0.9,,1,G4,0.7,,,1,G4,0.7,,,
,0.25,G1,0.6,,,0.25,G1,0.6,,0.25,G1,0.6,,,0.25,G1,0.6,,0.25,G1,0.6,,,0.25,G1,0.6,,0.25,G1,0.6,,,0.25,G1,0.6,,,
Q1,0.7359030559609578,G3,1.0,0.7359030559609578,0.0,0.737011936760811,G3,1.0,0.737011936760811,0.6833212333488905,G3,1.0,0.6833212333488905,0.0,0.6847138438825111,G3,1.0,0.6847138438825111,0.8585154540423471,G1,0.9,0.7726639086381124,0.0,0.8602690747492838,G1,0.9,0.7742421672743555,0.7329708374030319,G4,0.7,0.5130795861821223,0.0,0.7379132825194873,G1,0.6,0.4427479695116924,0.7881958694282066,0.30000000000000004
Q2,0.820865188389612,G3,1.0,0.820865188389612,0.0,0.8220798160972881,G3,1.0,0.8220798160972881,0.8229158965886783,G3,1.0,0.8229158965886783,0.0,0.8241063625793469,G3,1.0,0.8241063625793469,0.895562263683845,G1,0.9,0.8060060373154605,0.0,0.9002071197964531,G1,0.9,0.8101864078168077,0.8942672051078038,G4,0.7,0.6259870435754626,0.0,0.8950810751451231,G4,0.7,0.6265567526015862,0.8452059449760201,0.30000000000000004
Q3,0.6302366564780101,G3,1.0,0.6302366564780101,0.0,0.6320031710250595,G1,0.9,0.5688028539225536,0.6899475172631199,G3,1.0,0.6899475172631199,0.0,0.6918124245852476,G3,1.0,0.6918124245852476,0.6299844372121257,G1,0.9,0.5669859934909132,0.0,0.6353894536119081,G1,0.9,0.5718505082507174,0.619703900298038,G4,0.7,0.4337927302086266,0.0,0.6556998123918901,G1,0.6,0.39341988743513406,0.7360637436814008,0.30000000000000004
Q4,0.825027532002693,G3,1.0,0.825027532002693,0.0,0.8258396601502592,G3,1.0,0.8258396601502592,0.8424083584044854,G3,1.0,0.8424083584044854,0.0,0.8440922270912293,G3,1.0,0.8440922270912293,0.793142219364134,G1,0.9,0.7138279974277206,0.0,0.7994158623204776,G1,0.9,0.7194742760884298,0.7956843241386786,G4,0.7,0.556979026897075,0.0,0.799157204327832,G1,0.6,0.47949432259669916,0.849144108368068,0.30000000000000004
